source_year,Straftat_Gesetz,Art_der_Straftat,abgeurteilte,verurteilte,verurteilungsquote,verurteilungsquote_pct
2024,StGB  ,"StGB 15. Abschnitt, §§ 201 bis 206 Verletzung des persönlichen Lebens- und Geheimbereichs",1435.0,1082.0,0.7540069686411149,75.4006968641115
2024,StGB  ,"StGB 17. Abschnitt, §§ 223 bis 231 (o.V.) Straftaten gegen die körperliche Unversehrtheit (o.V.)",81372.0,52633.0,0.6468195448065673,64.68195448065673
2024,StGB  ,"StGB 18. Abschnitt, §§ 232 bis 241 a Straftaten gegen die persönliche Freiheit",20968.0,14801.0,0.7058851583365128,70.58851583365127
2024,StGB  ,"StGB 7. Abschnitt, §§ 123 bis 145 d, ohne § 142 Straftaten gegen die öffentliche Ordnung (o.V.) ",10944.0,8327.0,0.7608735380116959,76.08735380116958
2024,StGB  ,StGB § 111 Öffentliche Aufforderung zu Straftaten ,139.0,115.0,0.8273381294964028,82.73381294964028
2024,StGB  ,StGB § 126 Störung des öffentlichen Friedens durch Androhung von Straftaten,279.0,201.0,0.7204301075268817,72.04301075268818
2024,StGB  ,"StGB § 130 Abs. 3 Volksverhetzung durch Billigung, Leugnung oder Verharmlosung des nationalsozialistischen Völkermordes",675.0,543.0,0.8044444444444444,80.44444444444444
2024,StGB  ,"StGB § 174 a Sexueller Missbrauch von Gefangenen, behördlich Verwahrten oder Kranken u. Hilfsbedürftigen in Einrichtungen",6.0,2.0,0.3333333333333333,33.33333333333333
2024,StGB  ,StGB § 176 a Sexueller Missbrauch von Kindern ohne Körperkontakt mit dem Kind,485.0,377.0,0.777319587628866,77.7319587628866
2024,StGB  ,"StGB § 178 Sexueller Übergriff, sexuelle Nötigung und Vergewaltigung mit Todesfolge",3.0,3.0,1.0,100.0
2024,StGB  ,StGB § 180 Förderung sexueller Handlungen Minderjähriger,6.0,2.0,0.3333333333333333,33.33333333333333
2024,StGB  ,StGB § 180 a Ausbeutung von Prostituierten ,2.0,1.0,0.5,50.0
2024,StGB  ,StGB § 183 a Erregung öffentlichen Ärgernisses ,255.0,216.0,0.8470588235294118,84.70588235294117
2024,StGB  ,StGB § 201 a Verletzung des höchstpers. Lebensbereichs und von Persönlichkeitsrechten d. Bildaufn.,557.0,421.0,0.755834829443447,75.58348294434471
2024,StGB  ,StGB § 216 Tötung auf Verlangen ,2.0,1.0,0.5,50.0
2024,StGB  ,StGB § 222 Fahrlässige Tötung im Straßenverkehr in Trunkenheit ,45.0,45.0,1.0,100.0
2024,StGB  ,StGB § 222 Fahrlässige Tötung im Straßenverkehr ohne Trunkenheit ,493.0,420.0,0.8519269776876268,85.19269776876268
2024,StGB  ,"StGB § 222 Fahrlässige Tötung, außer im Straßenverkehr ",279.0,166.0,0.5949820788530465,59.49820788530465
2024,StGB  ,StGB § 223 Körperverletzung ,45141.0,32003.0,0.7089563811169447,70.89563811169447
2024,StGB  ,"StGB § 224 Abs. 1 Nr. 1 Gefährliche Körperverletzung, Vergiftung ",575.0,232.0,0.40347826086956523,40.34782608695652
2024,StGB  ,StGB § 224 Abs. 1 Nrn. 2 bis 5 Gefährliche Körperverletzung ,31182.0,17349.0,0.5563786800076967,55.63786800076967
2024,StGB  ,StGB § 226 Abs. 1 Schwere Körperverletzung ,81.0,62.0,0.7654320987654321,76.5432098765432
2024,StGB  ,StGB § 226 Abs. 2 Absichtliche oder wissentliche schwere Körperverletzung,7.0,5.0,0.7142857142857143,71.42857142857143
2024,StGB  ,StGB § 227 Körperverletzung mit Todesfolge ,43.0,33.0,0.7674418604651163,76.74418604651163
2024,StGB  ,StGB § 229 Fahrlässige Körperverletzung im Straßenverkehr in Trunkenheit ,2379.0,2269.0,0.9537620849096259,95.37620849096258
2024,StGB  ,StGB § 229 Fahrlässige Körperverletzung im Straßenverkehr ohne Trunkenheit ,10710.0,8740.0,0.8160597572362278,81.60597572362278
2024,StGB  ,"StGB § 229 Fahrlässige Körperverletzung, außer im Straßenverkehr",4154.0,2860.0,0.6884930187770824,68.84930187770823
2024,StGB  ,StGB § 237 Abs. 1 Zwangsheirat - Nötigung zur Eingehung der Ehe,4.0,1.0,0.25,25.0
2024,StGB  ,StGB § 240 Abs. 1 Nötigung ,8642.0,5961.0,0.689770886368896,68.9770886368896
2024,StGB  ,StGB § 240 Abs. 4 Nr. 1 Nötigung einer Schwangeren zum Schwangerschaftsabbruch,17.0,8.0,0.47058823529411764,47.05882352941176
2024,StGB  ,StGB § 240 Abs. 4 Nr. 2 Nötigung unter Missbrauch der Befugnisse oder der Stellung als Amtsträger,10.0,3.0,0.3,30.0
2024,StGB  ,StGB § 241 a Politische Verdächtigung ,20.0,11.0,0.55,55.00000000000001
2024,StGB  ,StGB § 305 Zerstörung von Bauwerken ,6.0,4.0,0.6666666666666666,66.66666666666666
2024,StGB  ,StGB § 305 a Zerstörung wichtiger Arbeitsmittel ,25.0,17.0,0.68,68.0
2024,StGB  ,StGB § 315 c Abs. 1 Nr. 1 a auch i.V.m. Abs.3 Straßenverkehrsgefährdung infolge Trunkenheit mit Verkehrsunfall,9939.0,9353.0,0.9410403461112788,94.10403461112789
2024,StGB  ,StGB § 315 c Abs. 1 Nr. 1 a auch i.V.m. Abs.3 Straßenverkehrsgefährdung infolge Trunkenheit ohne Verkehrsunfall,1708.0,1389.0,0.813231850117096,81.3231850117096
2024,StGB  ,StGB § 315 c Abs. 1 Nr. 1 b auch i.V.m. Abs.3 Straßenverkehrsgefährdung infolge geistiger oder körperl. Mängel mit Verkehrsunfall,1183.0,923.0,0.7802197802197802,78.02197802197803
2024,StGB  ,StGB § 315 c Abs. 1 Nr. 1 b auch i.V.m. Abs.3 Straßenverkehrsgefährdung infolge geistiger oder körperl. Mängel ohne Verkehrsunfall,139.0,68.0,0.4892086330935252,48.92086330935252
2024,StGB  ,StGB § 315 c Abs. 1 Nr. 2 a auch i.V.m. Abs.3 Nichtbeachten der Vorfahrt mit Verkehrsunfall,117.0,82.0,0.7008547008547008,70.08547008547008
2024,StGB  ,StGB § 315 c Abs. 1 Nr. 2 a auch i.V.m. Abs.3 Nichtbeachten der Vorfahrt ohne Verkehrsunfall,145.0,88.0,0.6068965517241379,60.689655172413794
2024,StGB  ,StGB § 315 c Abs. 1 Nr. 2 b auch i.V.m. Abs.3 Falsches Überholen mit Verkehrsunfall,454.0,368.0,0.8105726872246696,81.05726872246696
2024,StGB  ,StGB § 315 c Abs. 1 Nr. 2 b auch i.V.m. Abs.3 Falsches Überholen ohne Verkehrsunfall,407.0,256.0,0.628992628992629,62.8992628992629
2024,StGB  ,StGB § 315 c Abs. 1 Nr. 2 c auch i.V.m. Abs.3 Falsches Fahren an Fußgängerüberwegen mit Verkehrsunfall,10.0,3.0,0.3,30.0
2024,StGB  ,StGB § 315 c Abs. 1 Nr. 2 c auch i.V.m. Abs.3 Falsches Fahren an Fußgängerüberwegen ohne Verkehrsunfall,27.0,15.0,0.5555555555555556,55.55555555555556
2024,StGB  ,StGB § 315 c Abs. 1 Nr. 2 d auch i.V.m. Abs.3 Zu schnelles Fahren an unübersichtlichen Stellen etc. mit Verkehrsunfall,59.0,46.0,0.7796610169491526,77.96610169491525
2024,StGB  ,StGB § 315 c Abs. 1 Nr. 2 d auch i.V.m. Abs.3 Zu schnelles Fahren an unübersichtlichen Stellen etc. ohne Verkehrsunfall,59.0,41.0,0.6949152542372882,69.49152542372882
2024,StGB  ,StGB § 315 c Abs. 1 Nr. 2 e auch i.V.m. Abs.3 Nichteinhalten der rechten Fahrbahnseite mit Verkehrsunfall,12.0,8.0,0.6666666666666666,66.66666666666666
2024,StGB  ,StGB § 315 c Abs. 1 Nr. 2 e auch i.V.m. Abs.3 Nichteinhalten der rechten Fahrbahnseite ohne Verkehrsunfall,9.0,5.0,0.5555555555555556,55.55555555555556
2024,StGB  ,"StGB § 315 c Abs. 1 Nr. 2 f auch i.V.m. Abs.3 Verbotenes Wenden, Rückwärtsfahren o. Fahren entgegen d. Fahrtrichtung mit Verkehrsunfall",40.0,37.0,0.925,92.5
2024,StGB  ,"StGB § 315 c Abs. 1 Nr. 2 f auch i.V.m. Abs.3 Verbotenes Wenden, Rückwärtsfahren o. Fahren entgegen d. Fahrtrichtung ohne Verkehrsunfall",22.0,18.0,0.8181818181818182,81.81818181818183
2024,StGB  ,StGB § 315 c Abs. 1 Nr. 2 g auch i.V.m. Abs.3 Nichtkenntlichmachen haltender oder liegen- gebliebener Fahrzeuge mit Verkehrsunfall,4.0,2.0,0.5,50.0
2024,StGB  ,StGB § 325 Abs. 2 Freisetzen von Schadstoffen in die Luft beim Betrieb einer Anlage - vorsätzlich,3.0,3.0,1.0,100.0
2024,StGB  ,StGB § 340 Körperverletzung im Amt ,55.0,17.0,0.3090909090909091,30.909090909090907
2024,StGB  ,"StGB §§ 105, 106 Nötigung von Verfassungsorganen ",2.0,1.0,0.5,50.0
2024,StGB  ,"StGB §§ 167 a, 168 Störung einer Bestattungsfeier, Störung der Totenruhe",15.0,10.0,0.6666666666666666,66.66666666666666
2024,StGB  ,"StGB §§ 316 b, 317 Störung öffentlicher Betriebe und von Telekommunikationsanlagen",52.0,34.0,0.6538461538461539,65.38461538461539
2024,StGB  ,"StGB § 130 Abs. 5 Volksverhetzung durch Billigung, Leugnung oder gröbliche Verharmlosung von Völkermorden, Verbrechen gegen die Menschlichkeit und Kriegsverbrechen",3.0,3.0,1.0,100.0
2024,StGB  ,StGB § 134 Verletzung amtlicher Bekanntmachungen ,1.0,1.0,1.0,100.0
2024,StGB  ,"StGB § 152 a Fälschung von Zahlungskarten, Schecks, Wechseln und anderen körperlichen unbaren Zahlungsinstrumenten",2.0,1.0,0.5,50.0
2024,StGB  ,StGB § 176 e Verbreitung und Besitz von Anleitungen zu sexuellem Missbrauch von Kindern,2.0,2.0,1.0,100.0
2024,StGB  ,StGB § 234 Menschenraub ,3.0,2.0,0.6666666666666666,66.66666666666666
2024,StGB  ,StGB § 355 Verletzung des Steuergeheimnisses ,2.0,1.0,0.5,50.0
2024,StGB  ,StGB § 80 a Aufstacheln zum Verbrechen der Aggression,2.0,1.0,0.5,50.0
2024,StGBoV  ,Straftaten ohne Straftaten im Straßenverkehr nach dem StGB insgesamt Summe 1012 bis 1690,484112.0,374567.0,0.7737197177512641,77.37197177512641
2024,StVG  ,Führen eines Kraftfahrzeuges ohne Fahrerlaubnis oder trotz Fahrverbots insgesamt (§ 21 Abs. 1 Nr. 1 StVG),46948.0,42445.0,0.9040853710488199,90.40853710488199
2024,StVG  ,StVG § 21 Abs. 1 Nr. 1 Führen eines Kraftfahrzeuges ohne Fahrerlaubnis oder trotz Fahrverbots mit Verkehrsunfall,2141.0,1886.0,0.8808967772069126,88.08967772069126
2024,StVG  ,StVG § 21 Abs. 1 Nr. 1 Führen eines Kraftfahrzeuges ohne Fahrerlaubnis oder trotz Fahrverbots ohne Verkehrsunfall,44807.0,40559.0,0.905193384962171,90.5193384962171
2024,StVG  ,StVG § 21 Abs. 1 Nr. 2 Anordnen od. Zulassen des Führens eines Kraftfahrzeuges ohne Fahrerlaubnis oder trotz Fahrverbots,2793.0,2082.0,0.7454350161117078,74.54350161117078
2024,StVG  ,StVG § 21 Abs. 2 Sonstiges unerlaubtes Führen oder Anordnen oder Zulassen des unerlaubten Führens eines Kraftfahrzeuges,10873.0,9759.0,0.8975443759771912,89.75443759771912
2024,StVG  ,StVG § 22 Abs. 1 Nr. 1 Vortäuschen der Kennzeichnung nicht zugelassener Kraftfahrzeuge,711.0,613.0,0.8621659634317862,86.21659634317862
2024,StVG  ,StVG § 22 Abs. 1 Nr. 2 Verfälschen der zugelassenen Kennzeichnung ,175.0,156.0,0.8914285714285715,89.14285714285714
2024,StVG  ,StVG § 22 Abs. 1 Nr. 3 Unterdrücken des amtlich angebrachten Kennzeichens,77.0,56.0,0.7272727272727273,72.72727272727273
2024,StVG  ,"StVG § 22 Abs. 2 Gebrauchmachen von Kraft- fahrzeugen o. Kfz-Anhängern mit gefälschten, verfälschten oder unterdrückten Kennzeichen",95.0,84.0,0.8842105263157894,88.42105263157895
2024,StVG  ,"StVG § 22 a Missbräuchliches Herstellen, Vertreiben oder Ausgeben von Kennzeichen",8.0,5.0,0.625,62.5
2024,StVG  ,StVG § 22 b Missbrauch von Wegstreckenzählern und Geschwindigkeitsbegrenzern,10.0,7.0,0.7,70.0
2024,StVG  ,Straftaten nach dem StVG insgesamt Summe 8001 bis 8010 ,61690.0,55207.0,0.8949100340411736,89.49100340411736
2024,Straftat  ,Straftaten außerhalb des Strafgesetzbuches (StGB) ,174751.0,150371.0,0.8604872075124034,86.04872075124034
2024,TKG  ,Telekommunikationsgesetz TKG ,3.0,2.0,0.6666666666666666,66.66666666666666
2024,TabakerzG  ,Tabakerzeugnisgesetz TabakerzG ,62.0,50.0,0.8064516129032258,80.64516129032258
2024,TierGesG  ,Tiergesundheitsgesetz TierGesG ,10.0,9.0,0.9,90.0
2024,TierSchG  ,Tierschutzgesetz TierSchG ,1489.0,1156.0,0.7763599731363331,77.63599731363331
2024,UWG  ,Gesetz gegen den unlauteren Wettbewerb UWG ,17.0,3.0,0.17647058823529413,17.647058823529413
2024,UrhG  ,Urheberrechtsgesetz UrhG ,92.0,64.0,0.6956521739130435,69.56521739130434
2024,VStGB  ,Völkerstrafgesetzbuch insgesamt VStGB Summe 0001 bis 0036,9.0,7.0,0.7777777777777778,77.77777777777779
2024,VStGB  ,Völkerstrafgesetzbuch § 13 VStGB ,5.0,3.0,0.6,60.0
2024,VStGB  ,Völkerstrafgesetzbuch § 6 VStGB ,1.0,1.0,1.0,100.0
2024,VStGB  ,Völkerstrafgesetzbuch § 7 VStGB ,2.0,2.0,1.0,100.0
2024,VStGB  ,Völkerstrafgesetzbuch §§ 14 und 15 VStGB ,1.0,1.0,1.0,100.0
2024,VereinsG  ,Vereinsgesetz VereinsG ,52.0,34.0,0.6538461538461539,65.38461538461539
2024,VersammlG  ,Versammlungsgesetz VersammlG ,424.0,268.0,0.6320754716981132,63.20754716981132
2024,WStG  ,Straftaten nach dem Wehrstrafgesetz insg. WStG Summe 2001 bis 2099,107.0,70.0,0.6542056074766355,65.42056074766354
2024,WStG  ,WStG § 15 Eigenmächtige Abwesenheit ,51.0,38.0,0.7450980392156863,74.50980392156863
2024,WStG  ,WStG § 16 Fahnenflucht ,1.0,1.0,1.0,100.0
2024,WStG  ,WStG § 18 Dienstentziehung durch Täuschung ,5.0,3.0,0.6,60.0
2024,WStG  ,WStG § 20 Gehorsamsverweigerung ,31.0,16.0,0.5161290322580645,51.61290322580645
2024,WStG  ,WStG § 30 Misshandlung ,7.0,3.0,0.42857142857142855,42.857142857142854
2024,WStG  ,WStG § 31 Entwürdigende Behandlung ,3.0,3.0,1.0,100.0
2024,WStG  ,WStG § 44 Wachverfehlung ,3.0,3.0,1.0,100.0
2024,WStG  ,WStG § 35 Unterdrücken von Beschwerden ,1.0,1.0,1.0,100.0
2024,WStG  ,WStG § 41 Mangelhafte Dienstaufsicht ,3.0,2.0,0.6666666666666666,66.66666666666666
2024,WaffG  ,Waffengesetz WaffG ,9176.0,7665.0,0.8353312990409765,83.53312990409765
2024,WeinG  ,Weingesetz WeinG ,6.0,5.0,0.8333333333333334,83.33333333333334
2024,WpHG  ,Wertpapierhandelsgesetz WpHG ,13.0,4.0,0.3076923076923077,30.76923076923077
2024,ZAG  ,Zahlungsdiensteaufsichtsgesetz ZAG ,32.0,27.0,0.84375,84.375
2024,Übrige  ,Sonstiges Bundesgesetz SONSTBUN ,4411.0,4194.0,0.9508048061664022,95.08048061664022
2024,MPDG  ,Medizinprodukterecht- Durchführungsgesetz MPDG,6.0,3.0,0.5,50.0
2024,TAMG  ,Tierarzneimittelgesetz TAMG ,5.0,1.0,0.2,20.0
2024,TTDSG  ,Telekommunikation-Telemedien- Datenschutz-Gesetz TTDSG,3.0,1.0,0.3333333333333333,33.33333333333333
2024,ÖLG  ,Öko-Landbaugesetz ÖLG ,4.0,3.0,0.75,75.0
2024,AktG  ,Aktiengesetz insgesamt AktG Summe 4010 bis 4020,1.0,1.0,1.0,100.0
2024,AktG  ,"Aktiengesetz, andere Strafvorschriften §§ 399, 401, 402, 403, 404 a AktG ",1.0,1.0,1.0,100.0
